...1,geo_type,region,transportation_type,alternative_name,sub.region,country,Date,Mobility_value
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.01.21,102.83
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.01.22,104.19
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.01.23,106.74
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.01.24,128.84
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.01.25,119.87
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.01.26,82.28
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.01.27,104.12
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.01.28,101.99
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.01.29,96.58
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.01.30,102.55
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.01.31,123.84
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.01,124.04
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.02,84.93
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.03,96.59
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.04,101.32
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.05,100.28
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.06,110.2
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.07,133.24
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.08,129.68
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.09,94.29
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.10,102.81
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.11,102.07
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.12,103.03
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.13,116.35
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.14,142.53
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.15,146.73
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.16,109.35
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.17,110.85
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.18,105.45
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.19,106.22
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.20,112.53
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.21,133.68
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.22,131.98
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.23,101.32
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.24,111.49
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.25,105.55
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.26,105.54
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.27,116.3
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.28,139.07
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.02.29,133.94
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.01,92.83
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.02,108.69
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.03,109.78
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.04,108.62
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.05,114.07
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.06,142.27
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.07,135.98
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.08,195.61
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.09,120.03
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.10,129.49
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.11,128.17
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.12,120.75
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.13,135.75
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.14,129.05
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.15,94.55
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.16,90.81
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.17,89.67
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.18,83.15
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.19,91.93
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.20,95.73
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.21,84.1
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.22,70.61
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.23,76.12
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.24,77.63
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.25,73.25
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.26,80.86
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.27,83.87
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.28,78.87
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.29,60.17
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.30,69.77
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.03.31,83.55
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.01,74.25
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.02,74.79
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.03,80.47
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.04,82.45
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.05,65.58
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.06,83.78
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.07,76.38
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.08,81.84
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.09,84.41
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.10,105.96
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.11,103.03
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.12,51.8
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.13,90.9
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.14,90.62
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.15,93.77
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.16,96.9
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.17,110.68
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.18,118.97
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.19,92.16
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.20,100.81
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.21,102.83
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.22,113.29
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.23,114.53
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.24,122.53
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.25,143.54
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.26,107.88
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.27,122.65
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.28,126.89
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.29,133.56
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.04.30,135.43
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.01,161.57
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.02,164.21
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.03,121.56
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.04,134.63
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.05,138.92
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.06,142.31
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.07,149.6
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.08,180.94
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.09,193.17
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.10,121
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.11,NA
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.12,NA
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.13,160.86
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.14,168.28
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.15,219.43
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.16,241.75
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.17,173.15
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.18,174.11
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.19,179.09
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.20,179.16
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.21,192.41
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.22,245.15
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.23,232.88
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.24,172.37
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.25,160.18
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.26,187.74
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.27,191.23
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.28,202.32
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.29,237.66
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.30,228.13
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.05.31,150.88
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.01,179.06
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.02,199.99
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.03,193.55
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.04,205.58
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.05,237.88
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.06,262.18
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.07,194.49
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.08,193.73
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.09,190.2
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.10,189.18
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.11,201.83
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.12,246.56
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.13,269.86
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.14,201.22
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.15,208.68
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.16,207.11
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.17,207.71
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.18,217.26
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.19,241.79
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.20,244.85
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.21,179.99
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.22,212.14
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.23,212.29
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.24,213.84
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.25,235.5
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.26,266.16
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.27,282.31
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.28,181.06
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.29,206.48
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.06.30,226.1
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.01,243.63
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.02,287.61
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.03,327.68
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.04,311.45
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.05,248.21
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.06,223.03
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.07,226.94
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.08,215.94
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.09,231.58
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.10,268.11
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.11,262.69
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.12,202.13
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.13,229.1
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.14,246.66
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.15,241.44
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.16,238.99
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.17,269.15
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.18,259.12
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.19,201.46
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.20,207.74
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.21,232.17
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.22,218.27
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.23,237.04
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.24,269.63
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.25,263.21
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.26,229.07
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.27,224.18
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.28,245.53
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.29,243.96
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.30,252.25
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.07.31,281.7
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.01,273.51
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.02,213.39
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.03,235.04
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.04,237.52
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.05,250.24
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.06,246.04
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.07,307.97
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.08,304.39
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.09,239.59
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.10,234.17
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.11,238.7
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.12,237.13
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.13,247.04
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.14,295.71
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.15,319.11
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.16,251.95
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.17,247.28
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.18,223.78
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.19,238.26
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.20,252.95
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.21,298.06
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.22,306.33
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.23,204.58
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.24,204.49
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.25,207.46
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.26,212.8
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.27,237.36
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.28,278.77
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.29,308.8
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.30,212.46
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.08.31,187.51
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.01,191.38
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.02,202.32
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.03,233.07
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.04,283.61
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.05,302.39
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.06,234.04
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.07,199.74
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.08,220.21
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.09,202.81
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.10,212.64
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.11,248.22
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.12,264.05
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.13,204.17
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.14,207.16
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.15,200.74
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.16,204.8
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.17,195.41
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.18,242.91
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.19,271.19
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.20,188.36
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.21,200.17
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.22,196.15
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.23,202.97
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.24,188.42
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.25,234.97
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.26,256.31
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.27,168.56
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.28,183.68
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.29,184.15
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.09.30,169.67
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.01,179.38
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.02,220.06
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.03,205.33
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.04,147.02
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.05,171.7
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.06,168.53
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.07,162.74
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.08,169.5
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.09,213.37
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.10,210.94
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.11,134.66
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.12,163.8
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.13,166.44
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.14,162.67
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.15,167.4
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.16,198.39
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.17,191.6
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.18,115.27
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.19,161.14
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.20,159.63
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.21,167.67
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.22,163.35
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.23,192.31
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.24,183.42
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.25,117.74
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.26,136.3
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.27,150.01
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.28,151.54
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.29,145.79
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.30,176.19
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.10.31,194.83
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.01,112.46
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.02,139.47
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.03,149.07
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.04,126.75
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.05,131.5
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.06,147.27
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.07,148.53
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.08,85.55
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.09,134.04
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.10,136.21
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.11,134.68
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.12,122.52
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.13,150.46
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.14,128.13
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.15,97.74
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.16,127.53
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.17,129.43
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.18,131.27
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.19,124.46
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.20,138.69
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.21,136.86
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.22,100.52
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.23,129.43
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.24,137.85
3581,county,Matanuska-Susitna Borough,driving,NA,Alaska,United States,X2020.11.25,134.49
